name,company,price,original_price,discount,offers,url,page,discount_pct,savings,price_band,high_discount
Men Regular Fit Checkered Button Down Collar Casual Shi...,RED TAPE,610,3299,81,No Offer,https://www.flipkart.com/red-tape-men-checkered-casual-white-shirt/p/itmcddf90a722f64?pid=SHTH4M9CAWXMZMPM&lid=LSTSHTH4M9CAWXMZMPMRB7ADG&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_38&otracker=browse&fm=organic&iid=en_Ny5kUqc3ua8-D6_74gurkSkimP1QiIUd2Gk4axNx6LNpuy3sgRuyl_H_c5KFpR5rMiP_BCOPqobH-Wt2ob3D0zUAxv6Z8Fa7FZceVio0OKQ%3D&ppt=None&ppn=None&ssid=dqqnzr5ohs0000001769928990696,1,81.51,2689,Premium,1
Men Printed Round Neck Cotton Blend Green T-Shirt,R.Code by The Roadster Life Co.,267,1199,77,Only few left,https://www.flipkart.com/r-code-roadster-life-co-printed-men-round-neck-green-t-shirt/p/itm86b9a7589f648?pid=TSHHAB5YZMDDGZ8M&lid=LSTTSHHAB5YZMDDGZ8M1LHLH7&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_39&otracker=browse&fm=organic&iid=fa2ec572-4515-43fc-bcbc-ca2f0de3f4c5.TSHHAB5YZMDDGZ8M.SEARCH&ppt=None&ppn=None&ssid=dqqnzr5ohs0000001769928990696,1,77.73,932,Budget,1
Men Slim Fit Solid Spread Collar Casual Shirt,FUBAR,234,2098,88,Hot Deal,https://www.flipkart.com/fubar-men-solid-casual-light-green-shirt/p/itm84d451877e93a?pid=SHTGVUS8TFZW5TRS&lid=LSTSHTGVUS8TFZW5TRSMP2O1T&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_40&otracker=browse&fm=organic&iid=fa2ec572-4515-43fc-bcbc-ca2f0de3f4c5.SHTGVUS8TFZW5TRS.SEARCH&ppt=None&ppn=None&ssid=dqqnzr5ohs0000001769928990696,1,88.85,1864,Budget,1
Men Regular Fit Solid Casual Shirt,Congo Fit,431,999,56,"Buy 2 items, save extra 5%",https://www.flipkart.com/congo-fit-men-solid-casual-light-blue-shirt/p/itm72c9cbcacad51?pid=SHTHJGPERC6ZAVZH&lid=LSTSHTHJGPERC6ZAVZHM7DU1B&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_41&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBPnyXkMk-gtK3RYLmo6u7eeKiRm8Yd57JAncB0HfDw3Q%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,56.86,568,Budget,1
Pack of 4 Men Solid Round Neck Cotton Blend Multicolor ...,TRIPR,459,1999,77,"Buy 2 items, save extra 5%",https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMSJHNXAWQ&lid=LSTTSHH7USMSJHNXAWQVAAK7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_42&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UDcXWHGRcKtGG0NqWWDjVjyt576SpW4bn0UElIK5yDtIoQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,77.04,1540,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,WOXEN,313,2099,85,Hot Deal,https://www.flipkart.com/woxen-men-solid-casual-black-shirt/p/itmb97d8a848b67e?pid=SHTH8YKMDGXYYJQV&lid=LSTSHTH8YKMDGXYYJQV3BGWGR&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_43&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTH8YKMDGXYYJQV.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,85.09,1786,Budget,1
Men Colorblock Round Neck Cotton Blend Dark Green T-Shi...,HIGHLANCETSHIRT,219,999,78,Only few left,https://www.flipkart.com/highlancetshirt-colorblock-men-round-neck-dark-green-t-shirt/p/itm1bec1c70f4953?pid=TSHGQ8HJGNTYATT3&lid=LSTTSHGQ8HJGNTYATT3IGVSHQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_44&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHGQ8HJGNTYATT3.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,78.08,780,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,N AND J,328,999,67,"Buy 2 items, save extra 5%",https://www.flipkart.com/n-j-men-self-design-casual-black-shirt/p/itmcd714184d07bc?pid=SHTHEXG9PMKMNWG2&lid=LSTSHTHEXG9PMKMNWG2LTYINU&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_45&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UCZI4Fesqj07UMH8-ELcpE9zcjizjTxV8YmxVQRBB1brA%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,67.17,671,Budget,1
Men Slim Fit Striped Spread Collar Casual Shirt,RODEIZ,266,1499,82,"Buy 2 items, save extra 5%",https://www.flipkart.com/rodeiz-men-striped-casual-blue-shirt/p/itmbe19fe1e4f057?pid=SHTHD4XPF4HYA8BG&lid=LSTSHTHD4XPF4HYA8BGQHDBUH&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_46&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTHD4XPF4HYA8BG.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,82.25,1233,Budget,1
Self Design Men Round Neck Polycotton Dark Green T-Shir...,METRONAUT,235,1999,88,Hot Deal,https://www.flipkart.com/metronaut-self-design-men-round-neck-dark-green-t-shirt/p/itm620c29b9beba4?pid=TSHGMGFWK5SSMFAU&lid=LSTTSHGMGFWK5SSMFAUN8YVAG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_47&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBHCuv0pZFCetJnBZQEqQnqEV4i3NEsjtmHilBBh8of8g%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,88.24,1764,Budget,1
Men Solid Polo Neck Polyester Purple T-Shirt,N AND J,263,799,67,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-purple-t-shirt/p/itma67d8119c5ec0?pid=TSHH6XYXVAH6W4CH&lid=LSTTSHH6XYXVAH6W4CH6HJ4IV&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_48&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UATUCa21SCTvbbVbsVlXNgOLGwDrHmcFu3mXlOX0HtPtw%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,67.08,536,Budget,1
Men Regular Fit Solid Spread Collar Formal Shirt,SHREEAARVI,328,1599,79,Only few left,https://www.flipkart.com/shreeaarvi-men-solid-formal-khaki-shirt/p/itm35ee5556cda9e?pid=SHTGX8T7PKGFYVQF&lid=LSTSHTGX8T7PKGFYVQF279V6D&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_49&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGX8T7PKGFYVQF.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,79.49,1271,Budget,1
Men Solid Polo Neck Cotton Blend Maroon T-Shirt,TAZO,235,1299,81,Hot Deal,https://www.flipkart.com/tazo-solid-men-polo-neck-maroon-t-shirt/p/itm5fb77062a7aac?pid=TSHHCWF5MYJSFJSD&lid=LSTTSHHCWF5MYJSFJSDFPTQNC&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_50&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHHCWF5MYJSFJSD.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,81.91,1064,Budget,1
Men Solid Polo Neck Polyester Navy Blue T-Shirt,N AND J,263,799,67,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-navy-blue-t-shirt/p/itm31cdf23c41b76?pid=TSHGTUHXJ7HQS2JR&lid=LSTTSHGTUHXJ7HQS2JRMZPFAR&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_51&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UDABX47yCRljyZUYp56RLeG4CsbGwQsHpeR4fa0LVcLgQ%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,67.08,536,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,N AND J,337,999,66,Hot Deal,https://www.flipkart.com/n-j-men-self-design-casual-light-green-shirt/p/itm7b5b2c703ae0c?pid=SHTH8G8YCCXYP7JH&lid=LSTSHTH8G8YCCXYP7JHVPPTQP&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_52&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UDWv1bhbiqzm3MsJlsY68iGRiQ058Brid3EQwCXq9bhOg%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,66.27,662,Budget,1
Men Regular Fit Self Design Lapel Collar Party Shirt,Coofandy,385,2499,84,Only few left,https://www.flipkart.com/coofandy-men-self-design-party-multicolor-shirt/p/itm16f2b1361d76f?pid=SHTHFTAGTW4UZHFY&lid=LSTSHTHFTAGTW4UZHFYWZUJW3&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_53&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTHFTAGTW4UZHFY.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,84.59,2114,Budget,1
Men Slim Fit Checkered Spread Collar Casual Shirt,FUBAR,235,1999,88,Hot Deal,https://www.flipkart.com/fubar-men-checkered-casual-brown-shirt/p/itm42a9a3a54efac?pid=SHTHESYYPB6Y73KQ&lid=LSTSHTHESYYPB6Y73KQXCWXGY&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_54&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTHESYYPB6Y73KQ.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,88.24,1764,Budget,1
Men Regular Fit Solid Casual Shirt,Feel high,393,1299,69,Hot Deal,https://www.flipkart.com/feel-high-men-solid-casual-white-black-shirt/p/itm9fd6c341bb8a8?pid=SHTGGC233MB8JANZ&lid=LSTSHTGGC233MB8JANZTNPMQT&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_55&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UAucNncHEVse9DNabVVfXi5WgIavL9PENtMF-XIuDP0zA%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,69.75,906,Budget,1
"Pack of 2 Men Solid Turtle Neck Cotton Blend White, Bla...",clothyy,421,1599,73,Only few left,https://www.flipkart.com/clothyy-solid-men-turtle-neck-white-black-t-shirt/p/itm6bba54af45135?pid=TSHH8DFTGZYPYYXZ&lid=LSTTSHH8DFTGZYPYYXZEJWBTM&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_56&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHH8DFTGZYPYYXZ.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,73.67,1178,Budget,1
Men Self Design Zip Neck Polycotton Black T-Shirt,KAJARU,336,999,66,"Buy 2 items, save extra 5%",https://www.flipkart.com/kajaru-self-design-men-zip-neck-black-t-shirt/p/itmfac6653d99aa4?pid=TSHHGFPZFKEPMWSU&lid=LSTTSHHGFPZFKEPMWSUL8DW7A&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_57&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBFIqm1tM3yJYfaj0KtP_btYBYvgxpJrruBfU11Bjv-uQ%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,66.37,663,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,RED TAPE,665,3599,81,Hot Deal,https://www.flipkart.com/red-tape-men-solid-casual-cream-shirt/p/itm0156fcde4db3c?pid=SHTGYGFYUZZV4VCA&lid=LSTSHTGYGFYUZZV4VCA4GVYJP&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_58&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBa6IiqzJqQcPEVL6c0Z1DCm9F_J1yHVxiZtl5VayMmP32jGuDLx_cmoBdxLHagfOw%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,81.52,2934,Premium,1
Men Regular Fit Solid Spread Collar Casual Shirt,WOXEN,350,2099,83,"Buy 2 items, save extra 5%",https://www.flipkart.com/woxen-men-solid-casual-green-shirt/p/itm9761b5d6a76b0?pid=SHTGYEQWNSHCFHGY&lid=LSTSHTGYEQWNSHCFHGY0VEZ5V&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_59&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGYEQWNSHCFHGY.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,83.33,1749,Budget,1
Men Printed Round Neck Cotton Blend Blue T-Shirt,Cool Plus,319,999,68,Only few left,https://www.flipkart.com/cool-plus-printed-men-round-neck-blue-t-shirt/p/itm016d06838cf21?pid=TSHGZPHBVZGZ7RS9&lid=LSTTSHGZPHBVZGZ7RS9RHOEPA&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_60&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHGZPHBVZGZ7RS9.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,68.07,680,Budget,1
"Pack of 4 Men Solid Round Neck Polyester Silver, Blue, ...",FTX,392,1499,73,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-silver-blue-black-grey-t-shirt/p/itm39275afebb5b2?pid=TSHGEMGVQZ2TS6MF&lid=LSTTSHGEMGVQZ2TS6MFIZ62F2&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_61&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UDvo9B380zZhhZNXHx693tqDCor5tUmmBZCcHUjxlpm-fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,73.85,1107,Budget,1
"Pack of 2 Men Striped Polo Neck Cotton Blend Green, Mul...",rggarment,421,1699,75,Hot Deal,https://www.flipkart.com/rggarment-striped-men-polo-neck-green-multicolor-t-shirt/p/itm31059ead53f93?pid=TSHH5FZ4YXVHTXKJ&lid=LSTTSHH5FZ4YXVHTXKJIWBTKL&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_62&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UCVJRzeP8sgH9GOl529rm5SXDjJwMLRvYHqKmSdpFbswvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,75.22,1278,Budget,1
Men Slim Fit Solid Spread Collar Formal Shirt,FUBAR,229,1648,86,Hot Deal,https://www.flipkart.com/fubar-men-solid-formal-purple-shirt/p/itm1193d7a3c8bbd?pid=SHTGB79SCAEAZHQG&lid=LSTSHTGB79SCAEAZHQGWYFFOV&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_63&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGB79SCAEAZHQG.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,86.1,1419,Budget,1
Men Regular Fit Solid Cut Away Collar Casual Shirt,CAZZBA,374,1699,77,Hot Deal,https://www.flipkart.com/cazzba-men-solid-casual-blue-shirt/p/itm68e246cc8c75d?pid=SHTGKT2DHFDGDYDB&lid=LSTSHTGKT2DHFDGDYDB4VKHZE&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_64&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGKT2DHFDGDYDB.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,77.99,1325,Budget,1
Pack of 3 Men Solid Round Neck Cotton Blend Multicolor ...,BLIVE,475,1999,76,Hot Deal,https://www.flipkart.com/blive-solid-men-round-neck-multicolor-t-shirt/p/itm2efe30e830368?pid=TSHH7ZEGYTGCVTG8&lid=LSTTSHH7ZEGYTGCVTG8W945VX&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_65&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UD2sSVWLLyquhw1q2adAcq7Hh3j_aqZZTQ5HK_JrxUt7jRKtQQVWB8eNWYNLe7VuyQ%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,76.24,1524,Budget,1
Men Regular Fit Self Design Casual Shirt,JACKBELLA,260,1499,82,Hot Deal,https://www.flipkart.com/jackbella-men-self-design-casual-blue-shirt/p/itm4ca619a6cdda9?pid=SHTHE6JFFGDGUQY8&lid=LSTSHTHE6JFFGDGUQY8QV4FKW&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_66&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTHE6JFFGDGUQY8.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,82.66,1239,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,PEARL OCEAN,328,999,67,Hot Deal,https://www.flipkart.com/pearl-ocean-men-self-design-casual-black-shirt/p/itm649b9877287ac?pid=SHTG9YS6BC5JEDPY&lid=LSTSHTG9YS6BC5JEDPYDJHC6A&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_67&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBYvQE0dSnw_bkjHCnZ-PaLYGPX1adYbQxE2lgNcNVvYw%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,67.17,671,Budget,1
Men Solid Polo Neck Polyester Blue T-Shirt,3BROS,246,999,75,Hot Deal,https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itm448f44473c415?pid=TSHH9PCNWX8BU8EY&lid=LSTTSHH9PCNWX8BU8EYDMPFXT&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_68&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UAY6vKLWjRHBc2TG_xKX6g47cQcCEynb_H0ddRqFO7ZLw%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,75.38,753,Budget,1
Men Self Design Round Neck Cotton Blend Light Blue T-Sh...,Jaswear,214,999,78,Only few left,https://www.flipkart.com/jaswear-self-design-men-round-neck-light-blue-t-shirt/p/itm0bc8e98fe2677?pid=TSHH2HPDECJXAMYT&lid=LSTTSHH2HPDECJXAMYTPBCBIM&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_69&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHH2HPDECJXAMYT.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,78.58,785,Budget,1
Men Regular Fit Checkered Curved Collar Casual Shirt,HKV FASHION,211,1999,89,Hot Deal,https://www.flipkart.com/hkv-fashion-men-checkered-casual-maroon-shirt/p/itm09a1f0d1cbf8c?pid=SHTH7TXS6AHUHDU6&lid=LSTSHTH7TXS6AHUHDU689PNUB&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_70&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTH7TXS6AHUHDU6.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,89.44,1788,Budget,1
"Men Striped Round Neck Polyester Grey, White T-Shirt",Force,243,1999,87,Hot Deal,https://www.flipkart.com/force-striped-men-round-neck-grey-white-t-shirt/p/itm18766c14e265d?pid=TSHH6TZKK6GDWGXX&lid=LSTTSHH6TZKK6GDWGXXBIQBLD&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_71&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBN2dh1Xeaebp5ixGUb8XScwRSfq48iT2GAeLmRBjyrpA%3D%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,87.84,1756,Budget,1
Men Solid Round Neck Nylon Black T-Shirt,NINQ,289,749,61,Hot Deal,https://www.flipkart.com/ninq-solid-men-round-neck-black-t-shirt/p/itm22792ec0f2e87?pid=TSHHFVCT8XVBTAJV&lid=LSTTSHHFVCT8XVBTAJVYC6WWV&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_72&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UAN8OU-PYLiorE3LGkeYQZzzA_Y7f9tHaNrYDgiEv59ivUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,61.42,460,Budget,1
Men Slim Fit Solid Spread Collar Formal Shirt,FUBAR,229,1648,86,Only few left,https://www.flipkart.com/fubar-men-solid-formal-white-shirt/p/itm47632e76e5546?pid=SHTGB79TT5HMZYKN&lid=LSTSHTGB79TT5HMZYKNYL1DCS&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_73&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGB79TT5HMZYKN.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,86.1,1419,Budget,1
Men Regular Fit Self Design Casual Shirt,Helken,392,2499,84,Only few left,https://www.flipkart.com/helken-men-self-design-casual-beige-dark-blue-shirt/p/itmcbff90050ec53?pid=SHTHCC772FHASFMM&lid=LSTSHTHCC772FHASFMM3WZAFM&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_74&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTHCC772FHASFMM.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,84.31,2107,Budget,1
Men Solid Mandarin Collar Cotton Blend Black T-Shirt,TRIPR,212,1999,89,Hot Deal,https://www.flipkart.com/tripr-solid-men-mandarin-collar-black-t-shirt/p/itm7dd5187e59102?pid=TSHHFKDVHNHZEZPA&lid=LSTTSHHFKDVHNHZEZPAUD2PN3&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_75&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UBCuuq7cxdzuedpFNateoko3cXnCtVFOxvQtyjguC8ZNjaXAI15xQIPam6Hsx54Dy4%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,89.39,1787,Budget,1
Pack of 3 Men Typography Round Neck Polyester Multicolo...,Bhadawar creations,255,1499,82,Hot Deal,https://www.flipkart.com/bhadawar-creations-typography-men-round-neck-multicolor-t-shirt/p/itm0d1b26ab00b6f?pid=TSHH6EJUPAFJXSHZ&lid=LSTTSHH6EJUPAFJXSHZ78JYSZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_76&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.TSHH6EJUPAFJXSHZ.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,82.99,1244,Budget,1
Men Self Design Round Neck Polyester Grey T-Shirt,sti,220,999,77,Hot Deal,https://www.flipkart.com/sti-self-design-men-round-neck-grey-t-shirt/p/itm005e3ff192822?pid=TSHHGUM6DCGCWKVR&lid=LSTTSHHGUM6DCGCWKVR9PD7LJ&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_77&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UCxNfYubqNUxOSzRNB0Q_3Cdxpb4zB6SRk7yc-b4KECQfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,77.98,779,Budget,1
Self Design Men Round Neck Polycotton Grey T-Shirt,METRONAUT,265,1999,86,No Offer,https://www.flipkart.com/metronaut-self-design-men-round-neck-grey-t-shirt/p/itmd93c1fad3a0ed?pid=TSHGMGFWR6JVTNFG&lid=LSTTSHGMGFWR6JVTNFGQKBWGE&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_78&otracker=browse&fm=organic&iid=en_5gUAgfVY8AM38km6y_KLNZCVe4xO2YialhOOKcsS2UDW9RDLgF8faYwE-pCYIzXP0bVGd4c0GHsJjOJNrkvdNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,86.74,1734,Budget,1
Men Regular Fit Washed Spread Collar Casual Shirt,AIDAN PAUL,420,1599,73,Hot Deal,https://www.flipkart.com/aidan-paul-men-washed-casual-grey-shirt/p/itmbf711ca882f5c?pid=SHTGYAUNH37BWNXC&lid=LSTSHTGYAUNH37BWNXCWOKWFK&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_79&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTGYAUNH37BWNXC.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,73.73,1179,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,METRONAUT,282,1399,79,No Offer,https://www.flipkart.com/metronaut-men-solid-casual-blue-shirt/p/itmf59aab6138c73?pid=SHTH8PSHUDJPQKCN&lid=LSTSHTH8PSHUDJPQKCNFIYABY&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_80&otracker=browse&fm=organic&iid=07eb207f-fad4-4b69-8e69-b22f4903e4e7.SHTH8PSHUDJPQKCN.SEARCH&ppt=None&ppn=None&ssid=05or1j3fkw0000001769928995742,2,79.84,1117,Budget,1
Pack of 4 Men Solid Round Neck Cotton Blend Multicolor ...,TRIPR,459,1999,77,"Buy 2 items, save extra 5%",https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMSJHNXAWQ&lid=LSTTSHH7USMSJHNXAWQVAAK7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_81&otracker=browse&fm=organic&iid=en_A2oGcZ8JjZ3DueYbsvHOxNhUjl57b6WrhszZ779M4jf2c5ziLdlYVI7nrtmdOE1sgxRGMh3ywKuF7q0r0Y2WFE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=d5bive5we80000001769929000812,3,77.04,1540,Budget,1
